title,matched_gif_title,similarity,description,category,body_part,target_muscle_gifsrc,equipment,difficulty_level,rating,gif_url,source_a_id,source_b_id
AM Close-Grip Pull-Down,Close Grip Cable Row,0.6023,"The close-grip pull-down is a variation on the lat pull-down, acable-based exercise machine that’s ubiquitous in gyms around the world. This back builder is easy to learn and highly effective, allowing for variable resistance depending on where you place the pin in the stack.",Strength,Lats,back,Cable,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/06/close-grip-cable-row.gif,4bd074d4-b986-4247-9c79-ca1219412cb4,2aaf404a-d42b-492e-8a87-288b9303238b
AM Wide-Grip Pull-Down,Wide-Grip Reverse Bench Press,0.4354,"The lat pull-down is a cable-based exercise machine that’s ubiquitous in gyms around the world. This back builder is easy to learn and highly effective, allowing for variable resistance depending on where you place the pin in the stack.",Strength,Lats,chest,Cable,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2022/10/Wide-Grip-Reverse-Bench-Press.gif,a0478504-7114-4fe7-80f3-4176fb146f73,91ab2d2b-47ab-4b71-b875-e710a86a6592
UP Lat Pull-Down,Lat Pulldown,0.6017,"The lat pull-down is a cable-based exercise machine that’s ubiquitous in gyms around the world. This back builder is easy to learn and highly effective, allowing for variable resistance depending on where you place the pin in the stack.",Strength,Lats,back,Cable,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/02/Lat-Pulldown.gif,ffa5ed97-4932-4b55-b1c0-bf189a564a11,634bc48b-a40e-4063-9dce-9d8686f1e401
Reverse-grip lat pull-down,Reverse Lat-Pulldown,0.676,"The reverse-grip lat pull-down is variation on the lat pull-down that targets the lower lats more than an overhand grip. Because the hands are relatively close together, it also increases the range of motion beyond wider-grip pull-down variations. It can be performed for low reps, such as 5-6 per set, for back strength, or for higher reps for size.",Strength,Lats,back,Machine,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/04/Reverse-Lat-Pulldown.gif,568beeb5-a042-48f1-942d-39238857b16f,b2100f6e-26da-4fb2-b3ba-96444e22894c
Machine-assisted pull-up,Assisted Chest Dip,0.608,"The machine-assisted pull-up takes a classic back-building exercise and adds assistance to make the movement easier than the bodyweight version. The amount of assistance can easily be changed by moving the pin in the stack. While some people use this variation as a substitute for pull-ups or as an assistance exercise for pull-ups, it is also effective as a way to perform the pull-up motion in traditional muscle-building ranges. This variation is often performed for moderate to high reps, such as 8-12 reps per set or more, as part of upper-body or back-focused training.",Strength,Lats,chest,Machine,Beginner,,https://fitnessprogramer.com/wp-content/uploads/2021/06/Assisted-Chest-Dip.gif,9e011899-2800-44fa-bcd4-71fe189ba22e,8aaf3770-c196-4464-8450-d38594003e0c
Single-arm pull-down,Single Leg Step Down,0.6068,"The single-arm pull-down is a variation on the lat pull-down that is performed one arm at a time, usually with a D-shaped handle and a cable stack. Many lifters find they can feel the lat (latissimus dorsi) muscles working better with single-arm variations.",Strength,Lats,leg,Machine,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/10/Single-Leg-Step-Down.gif,79819487-eff4-47dd-993e-4dd882612ffd,fc44ed97-003c-4bba-bc15-bf1beeb1c5f9
Chest-Supported Smith Machine Row - Gethin Variation,Chest Supported Dumbbell Front Raises,0.5976,No description available,Strength,Lats,shoulders,Machine,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2022/02/Chest-Supported-Dumbbell-Front-Raises.gif,365500df-dc76-4f62-bb48-25c0450635f0,64e14314-193c-463f-b06c-43e11a896853
Single-arm machine high row,Standing Single Leg Curl Machine,0.5515,"The single-arm machine high row is a machine-based exercise targeting the back muscles, including the lats, rhomboids, and middle and lower traps. It approximates the motion of a free-weight row, but uses a selectorized weight-stack or plate-loaded machine. Many such machines also allow you to choose between different grips and grip widths. Machine-based rows are often done for moderate to high reps, such as 8-12 reps per set or more, as part of the upper-body or back-focused portion of a workout.",Strength,Lats,leg,Machine,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2022/10/Standing-Single-Leg-Curl-Machine.gif,f1ecd26d-b1a7-481a-9534-1a9d25f3bd91,d1ea5471-4f74-431a-ac52-96acbefe5ace
Machine Pull-Over - Gethin Variation,Machine Fly,0.5132,No description available,Strength,Lats,chest,Machine,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/05/10301301-Lever-Pec-Deck-Fly_Chest_720.gif,600b0daa-b2f6-4acf-9904-6243eb90a662,99cc8f1a-ea7d-40d4-bb8a-13ab1ad2439d
Seated Machine Row - Gethin Variation,Seated Twist Machine,0.6269,"The machine seated row is an exercise targeting the back muscles, emphasizing the mid- to upper-back.",Strength,Lats,abs,Machine,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/10/Lever-Seated-Twist.gif,555bcf9c-7d9d-4e5d-b01f-d38c715ed77c,ae030b6b-cc62-4e95-804d-1ec8e5b0eca8
King Maker Lat Pull-Down,Lat Pulldown,0.3999,"The lat pull-down is a cable-based exercise machine that’s ubiquitous in gyms around the world. This back builder is easy to learn and highly effective, allowing for variable resistance depending on where you place the pin in the stack.",Strength,Lats,back,Machine,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/02/Lat-Pulldown.gif,179cf69d-672d-4926-988b-3fa7d6872bbd,634bc48b-a40e-4063-9dce-9d8686f1e401
Robertson Half-Kneeling Landmine Press,Kneeling Landmine Press,0.6619,No description available,Strength,Lats,shoulders,Machine,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2022/12/Kneeling-Landmine-Press.gif,49e30197-0cc7-4ab8-83c4-0e9a76afce0d,191c243c-038c-490a-b64b-45371d494eab
Pullups,L-Sit Pull-Up,0.1955,"The pull-up is a multi-joint bodyweight exercise that builds strength and muscle in the upper back, biceps, and core. It is often used as a measurement tool in military or tactical fitness tests, and is an excellent gauge of “relative strength” which is strength in relation to bodyweight.",Strength,Lats,full-body,Body Only,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2023/06/L-Pull-Up.gif,a0ed4d61-1e0f-4b8e-9b76-383b17f7cfd5,a6dd99e0-a051-4c26-ac6f-e68599ca88c2
Rope climb,Legless Rope Climb,0.6694,"The rope climb is an exercise that is used commonly in CrossFit workouts and as a test of upper-body strength. It was even contested at the Olympics in the early 20th century. It targets a wide range of upper-body musculature, including the hands and forearms, shoulders, biceps, lats (latissimus dorsi), and core.",Strength,Lats,full-body,Body Only,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2022/02/Rope-Climb.gif,645615aa-19d0-453f-8d65-151a32301ec5,b7c3202e-6bd0-48d0-bf89-7b056b198995
Wide-Grip Rear Pull-Up,Wide-Grip Reverse Bench Press,0.462,No description available,Strength,Lats,chest,Body Only,Beginner,,https://fitnessprogramer.com/wp-content/uploads/2022/10/Wide-Grip-Reverse-Bench-Press.gif,8ebbbde2-3bca-4529-850e-08e0eb470124,91ab2d2b-47ab-4b71-b875-e710a86a6592
Side To Side Chins,Side Bent,0.5688,No description available,Strength,Lats,abs,Body Only,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2022/12/Side-Bent.gif,66b3bda2-2b01-4c29-a497-460ab445a639,d4789325-4dfd-4a1e-b00a-3b969ef4b375
Kipping Muscle Up,Muscle-Up,0.6733,No description available,Strength,Lats,back,Body Only,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/05/Muscle-up-vertical-bar.gif,f9fc7606-333b-417b-8fba-9789a3cf932b,fceec3f1-0c92-4b15-aa9b-359efc715037
One Handed Hang,Dead Hang,0.4879,"The single-arm hang is a static exercise that involves hanging from a bar by one hand. It is an advanced hanging exercise that demands above-average shoulder stability and grip strength, and may not be appropriate for some people. However, if someone is strong and stable enough to perform it, the movement can help build those same qualities.",Stretching,Lats,back,Body Only,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/02/dead-hang-360x360.png,47a6c792-bf26-408a-b834-315f431b7219,33d7ef85-98ad-4d98-a7fc-b891091ddbd3
Negative pull-up,L-Sit Pull-Up,0.2332,"The negative pull-up is a multijoint bodyweight exercise that focuses on just one half of the traditional pull-up: the lowering, eccentric, or ""negative"" portion. Because muscles are stronger eccentrically than they are concentrically, many people can perform negatives even if they can't perform full pull-ups. For this reason, it is a popular training tool to help people earn their first pull-up rep, or as a back-off exercise after doing full pull-ups.",Strength,Lats,full-body,Body Only,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2023/06/L-Pull-Up.gif,f33e8bae-4089-456f-995c-1e97799165ec,a6dd99e0-a051-4c26-ac6f-e68599ca88c2
HM Superman Lat Pull,Lat Pulldown,0.2565,No description available,Strength,Lats,back,Body Only,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/02/Lat-Pulldown.gif,49199c6c-22e8-4b1c-b7da-b2cc4a647180,634bc48b-a40e-4063-9dce-9d8686f1e401
AM Pull-Up,L-Sit Pull-Up,0.5287,"The pull-up is a multi-joint bodyweight exercise that builds strength and muscle in the upper back, biceps, and core. It is often used as a measurement tool in military or tactical fitness tests, and is an excellent gauge of “relative strength” which is strength in relation to bodyweight.",Strength,Lats,full-body,Body Only,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2023/06/L-Pull-Up.gif,69b40125-8ff0-478d-9fc8-45141410099e,a6dd99e0-a051-4c26-ac6f-e68599ca88c2
Holman Alternating Forward and Side Punch,Dumbbell Forward Leaning Lunge,0.3709,No description available,Strength,Lats,leg,Body Only,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2022/09/dumbbell-forward-leaning-lunge.gif,d62309d5-239e-43d8-b4e3-697fd4de2d99,d96b80f3-55ec-434d-ab76-5ae2d9e5b1d8
Jump to pull-up,Jumping Pull-up,0.55,"The jump to pull-up is a bodyweight exercise that targets the muscles of the back, biceps, and, to a lesser degree, legs. It involves jumping up to a pull-up bar between reps. Similar to a push-press, the legs help power through the most difficult portion of the pull-up, allowing you to perform more reps. Jumping pull-ups are often performed for moderate to high reps, such as 8-12 reps per set or more, as an accessory to other pulling or pull-up training, or as a full-body movement in a circuit or metcon.",Strength,Lats,back,Body Only,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2022/01/jumping-pull-up.gif,5f626a65-00a0-46a3-bae1-6959efb68894,c0c4ea00-7069-410c-a0fa-753e0d37c08b
Bent-over scapular slide,Scapula Pull-up,0.4995,The bent-over scapular slide is an upper-body exercise that helps with scapular and shoulder mobility. It is commonly performed for time or reps as part of a dynamic warm-up for the upper body.,Strength,Lats,trapezius,Body Only,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2022/01/Scapula-Pull-up.gif,526ca28f-a06d-4ef4-8d17-573e143e851a,edc373b5-3e95-4179-8925-d503aacadbc7
Total Fitness Standing Lat Stretch,Standing Triceps Stretch,0.4906,No description available,Strength,Lats,triceps,Body Only,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2022/02/Triceps-Stretch.gif,47dfa9d4-9914-4f5a-83c2-ae558cde2c87,c23ba636-b2fa-4bc2-823c-36cb67605aed
King Maker Pull-Up,L-Sit Pull-Up,0.297,"The pull-up is a multi-joint bodyweight exercise that builds strength and muscle in the upper back, biceps, and core. It is often used as a measurement tool in military or tactical fitness tests, and is an excellent gauge of “relative strength” which is strength in relation to bodyweight.",Strength,Lats,full-body,Body Only,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2023/06/L-Pull-Up.gif,6244be37-0c96-447d-991d-19c3e62ff26f,a6dd99e0-a051-4c26-ac6f-e68599ca88c2
Catch and Overhead Throw,Medicine Ball Overhead Throw,0.5337,No description available,Plyometrics,Lats,shoulders,Medicine Ball,Beginner,,https://fitnessprogramer.com/wp-content/uploads/2023/09/Medicine-Ball-Overhead-Throw.gif,7c643daa-e132-436b-a012-907db7efdae8,44d24be7-8581-4b4a-adbb-fb8cd88f49d8
Chair Lower Back Stretch,Back Pec Stretch,0.4472,No description available,Stretching,Lats,chest,Bodyweight,Beginner,,https://fitnessprogramer.com/wp-content/uploads/2021/05/Back-Pec-Stretch.gif,26714661-479f-41e4-8077-cd52b0d7998e,132e26a6-3d17-4773-b3a2-6ef1c501fdeb
Side-Lying Floor Stretch,Alternate Lying Floor Leg Raise,0.5004,No description available,Stretching,Lats,abs,Bodyweight,Beginner,,https://fitnessprogramer.com/wp-content/uploads/2021/05/Alternate-Lying-Floor-Leg-Raise.gif,5d5db1bc-42d8-46dc-b8e4-0a220f146423,82b39596-79f5-4c76-8cd4-74e27406173e
FYR2 Monster Banded Good Morning,Smith Machine Good Morning,0.5103,No description available,Strength,Lower Back,erector-spinae,Bands,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/06/Smith-Machine-Good-Morning.gif,969b373d-def3-4066-840b-503a473bac6f,e914b27d-eac7-431a-ab89-0b6ca4f4a283
Lower back SMR,Back Lever,0.2738,"Lower back self-myofascial release (SMR) is a self-administered soft-tissue treatment, usually using a foam roller, lacrosse ball, or other ""trigger point"" massage tool. By applying pressure strategically to the quadratus lumborum or spinal erector (erector spinae) muscles of the lower back, some people find they can cause this often painful and tight area to relax or ""release."" Lower back SMR is often accompanied by SMR on the glutes or piriformis muscles, or by stretches that target the piriformis or hips. However, some people find that SMR on the lower back can aggravate existing pain or injury, so be cautious when performing it.",Stretching,Lower Back,full-body,Foam Roll,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2023/06/Back-Lever.gif,bc8a173e-ef41-4e4b-aac6-5125efd09b84,cb041197-ceac-4e21-801e-3707d7d34a25
Barbell deficit deadlift,Lever Deadlift,0.4119,"The barbell deficit deadlift is a compound exercise targeting the posterior chain. It is commonly utilized in powerlifting training to build pulling strength off the floor, but is also an effective muscle-building movement for the glutes and hamstrings. It is usually performed with lighter weight, and perhaps for higher reps, than traditional deadlifts. If these make your back sore, decrease the deficit and/or wear a weightlifting belt.",Powerlifting,Lower Back,leg,Barbell,Beginner,,https://fitnessprogramer.com/wp-content/uploads/2021/05/Lever-Deadlift.gif,a5a645a6-93c6-442f-a474-11e6ad89f71c,6eeb5fb7-6217-40cb-8f1c-f7fddbb749b6
Deadlift with Bands,Lever Deadlift,0.6106,No description available,Powerlifting,Lower Back,leg,Barbell,Beginner,,https://fitnessprogramer.com/wp-content/uploads/2021/05/Lever-Deadlift.gif,0f05a4d9-a107-446b-ad81-9d482c160b0f,6eeb5fb7-6217-40cb-8f1c-f7fddbb749b6
Deadlift with Chains,Lever Deadlift,0.5089,No description available,Powerlifting,Lower Back,leg,Barbell,Beginner,,https://fitnessprogramer.com/wp-content/uploads/2021/05/Lever-Deadlift.gif,3aafed32-2959-4f79-9ae8-9e467477b314,6eeb5fb7-6217-40cb-8f1c-f7fddbb749b6
Rack Pull with Bands,Face Pull With Resistance Band,0.4033,No description available,Powerlifting,Lower Back,trapezius,Barbell,Beginner,,https://fitnessprogramer.com/wp-content/uploads/2022/05/Face-pull.gif,b5716455-2079-4bac-9d4c-98888c78d9e9,21a5cf75-206a-4870-9f50-745c939da727
Stiff Leg Barbell Good Morning,Smith Machine Good Morning,0.5778,No description available,Strength,Lower Back,erector-spinae,Barbell,Beginner,,https://fitnessprogramer.com/wp-content/uploads/2021/06/Smith-Machine-Good-Morning.gif,f6bd6224-497a-4273-b9bc-14ce6ff9714d,e914b27d-eac7-431a-ab89-0b6ca4f4a283
Reverse Band Deadlift,Lever Deadlift,0.6055,No description available,Powerlifting,Lower Back,leg,Barbell,Beginner,,https://fitnessprogramer.com/wp-content/uploads/2021/05/Lever-Deadlift.gif,f8870334-4786-442e-830b-5fdaa36552fa,6eeb5fb7-6217-40cb-8f1c-f7fddbb749b6
Paul Carter Romanian Deadlift,Lever Deadlift,0.3645,"The barbell stiff-legged deadlift targets the hamstrings, glutes, lower and upper back, as well as the core. It is a popular accessory movement for the deadlift, but also a muscle-building hamstring movement.",Strength,Lower Back,leg,Barbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/05/Lever-Deadlift.gif,8c684c96-84f8-4a88-ab88-ca89b92a274a,6eeb5fb7-6217-40cb-8f1c-f7fddbb749b6
Deadlift - Gethin Variation,Lever Deadlift,0.6009,"The barbell deadlift is a compound exercise used to develop overall strength and size in the posterior chain. It is a competition lift in the sport of powerlifting, but is also considered a classic benchmark of overall strength. When performed with the hands outside the knees, it is often called a ""conventional"" deadlift. When the feet are wide and the hands are inside the knees, it is a sumo deadlift.",Strength,Lower Back,leg,Barbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/05/Lever-Deadlift.gif,006c15e7-d911-40c6-8e6f-f11685c96ecb,6eeb5fb7-6217-40cb-8f1c-f7fddbb749b6
UP Conventional Deadlift,Lever Deadlift,0.339,"The barbell deadlift is a compound exercise used to develop overall strength and size in the posterior chain. It is a competition lift in the sport of powerlifting, but is also considered a classic benchmark of overall strength. When performed with the hands outside the knees, it is often called a ""conventional"" deadlift. When the feet are wide and the hands are inside the knees, it is a sumo deadlift.",Strength,Lower Back,leg,Barbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/05/Lever-Deadlift.gif,d2c65d5a-e3c7-4aca-b7fb-ee53bb5ad2f2,6eeb5fb7-6217-40cb-8f1c-f7fddbb749b6
30 Day Back Barbell Rack Pull,Barbell Pullover,0.3115,No description available,Strength,Lower Back,back,Barbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/04/Barbell-Bent-Arm-Pullover.gif,cd6d4453-6b91-42fc-9ce3-d046d69a358a,81181883-66ea-436f-98a8-553322cf9134
KV Romanian Deadlift with Kettlebell,Kettlebell Deadlift,0.6609,No description available,Strength,Lower Back,leg,Kettlebells,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/06/kettlebell-deadlift.gif,a2328b5f-605d-4aae-a539-e33bca61f382,8e29e022-7883-4513-bc53-36f27d0c4836
FYR2 Kettlebell Good Morning,Smith Machine Good Morning,0.6087,No description available,Strength,Lower Back,erector-spinae,Kettlebells,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/06/Smith-Machine-Good-Morning.gif,5202cde4-f580-40b3-af48-a7c3335c7273,e914b27d-eac7-431a-ab89-0b6ca4f4a283
FYR2 Kettlebell Staggered-Stance Deadlift,Kettlebell Deadlift,0.5653,No description available,Strength,Lower Back,leg,Kettlebells,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/06/kettlebell-deadlift.gif,030945f5-fdd3-412e-a3c7-f5bd0005ae16,8e29e022-7883-4513-bc53-36f27d0c4836
Dumbbell skier,Skier | Gymstick,0.6085,"As the name suggests, the dumbbell skier takes the motion of skiing and replaces the poles with dumbbells. The hip and torso motion are similar to a kettlebell swing, as are the muscles it targets, including the hamstrings, glutes, upper back, and grip. However, unlike the traditional kettlebell swing, the arms are outside of the knees. This movement can be performed for time or for reps, but is usually performed for relatively high reps, such as 8-12 sets per rep or more, as part of a fat-loss or athleticism-focused circuit or workout.",Strength,Lower Back,shoulders,Dumbbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2022/05/Skier-Gymstick.gif,986eea19-07e1-4990-976d-00cc4aa10117,4c8da776-7646-4ff0-9d51-7036805fffc0
Holman Slow Deadlift,Lever Deadlift,0.5382,No description available,Strength,Lower Back,leg,Dumbbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/05/Lever-Deadlift.gif,875ad009-2abe-4f7d-8dff-55866b1fa013,6eeb5fb7-6217-40cb-8f1c-f7fddbb749b6
Holman Deadlift to Overhead Press,Lever Deadlift,0.4926,No description available,Strength,Lower Back,leg,Dumbbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/05/Lever-Deadlift.gif,55a2e0d0-1d52-4742-b9b9-2a2468b3e61c,6eeb5fb7-6217-40cb-8f1c-f7fddbb749b6
Holman Staggered-Stance Deadlift,Lever Deadlift,0.348,No description available,Strength,Lower Back,leg,Dumbbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/05/Lever-Deadlift.gif,b6cda497-c231-4146-a297-d47aab47e531,6eeb5fb7-6217-40cb-8f1c-f7fddbb749b6
Holman Deadlift to Front Raise,Lever Deadlift,0.5002,No description available,Strength,Lower Back,leg,Dumbbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/05/Lever-Deadlift.gif,e56b1ab5-a0f8-48eb-91db-f8fa3b1def54,6eeb5fb7-6217-40cb-8f1c-f7fddbb749b6
Holman Deadlift to Chest Press,Lever Deadlift,0.5134,No description available,Strength,Lower Back,leg,Dumbbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/05/Lever-Deadlift.gif,148cbef1-51b1-4a8a-9c27-3538989ee49f,6eeb5fb7-6217-40cb-8f1c-f7fddbb749b6
Holman Deadlift to Squat Thrust,Lever Deadlift,0.4688,No description available,Strength,Lower Back,leg,Dumbbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/05/Lever-Deadlift.gif,f4c09faf-2160-4c48-b188-0ec291f36c20,6eeb5fb7-6217-40cb-8f1c-f7fddbb749b6
Holman Deadlift to Biceps Curl,Band Biceps Curl,0.5148,No description available,Strength,Lower Back,biceps,Dumbbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2022/02/Band-Biceps-Curl.gif,6f26a558-a9de-4ed0-b607-795f9476ba76,13a520d2-95de-46be-8459-8dfd750c168c
Dumbbell kickstand deadlift,Dumbbell Single Leg Deadlift,0.5049,"The dumbbell kickstand deadlift is a movement targeting the muscles of the hamstrings, glutes, and back. The kickstand position can help focus the stretch and contraction on each individual leg, similar to a single-leg Romanian deadlift, while presenting less of a balance challenge. It can be performed in low reps, such as 5-8 reps per set, for strengthening the posterior chain, or for higher reps for muscle growth.",Strength,Lower Back,erector-spinae,Dumbbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2022/09/Dumbbell-Single-Leg-Deadlift.gif,8c9ddb92-2051-4b66-b274-c19b6ad4031c,250aa910-5d36-46aa-b174-4e806462ddc4
FYR2 Dumbbell Deadlift to Dumbbell Upright Row,One-Arm Dumbbell Upright Row,0.6786,No description available,Strength,Lower Back,trapezius,Dumbbell,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2022/12/One-Arm-Dumbbell-Upright-Row.gif,eec78c2a-69e9-46bf-874b-e0ab0280d705,6ef19bf5-2f1a-4bdb-aad7-6ca1052c37a2
Atlas Stones,One Arm Prone Dumbbell Curl,0.0998,No description available,Strongman,Lower Back,biceps,Other,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2022/02/One-Arm-Prone-Dumbbell-Curl.gif,5c6ce48b-d352-4b38-a299-4ea6cdea4965,08661029-d396-4ac3-b112-2b90bf6b4979
Axle Deadlift,Lever Deadlift,0.5147,No description available,Strongman,Lower Back,leg,Other,Beginner,,https://fitnessprogramer.com/wp-content/uploads/2021/05/Lever-Deadlift.gif,3f505323-2633-451b-9055-30d0e463716d,6eeb5fb7-6217-40cb-8f1c-f7fddbb749b6
Atlas Stone Trainer,One Arm Prone Dumbbell Curl,0.0779,No description available,Strongman,Lower Back,biceps,Other,Beginner,,https://fitnessprogramer.com/wp-content/uploads/2022/02/One-Arm-Prone-Dumbbell-Curl.gif,bdcf1f3e-5d28-4996-b655-f27b4caa78ec,08661029-d396-4ac3-b112-2b90bf6b4979
Partner Flat-Bench Back Extension,Flat Bench Hyperextension,0.5289,"The partner bench back extensionis a clever way to perform this exercise, which works the spinal erectors in the lower back. There are machines and angled apparatus that allow this exercise to performed solo; but, lacking those, all you need is a bench and a workout partner.",Strength,Lower Back,erector-spinae,Other,Beginner,,https://fitnessprogramer.com/wp-content/uploads/2021/04/Flat-Bench-Hyperextension.gif,09a8a229-21f8-4a84-8322-c8e3d1149961,7068fffc-8964-4979-801e-16c6986d2167
Keg Load,Plate Loaded Seated Row,0.2915,No description available,Strongman,Lower Back,back,Other,Beginner,,https://fitnessprogramer.com/wp-content/uploads/2022/02/Plate-Loaded-Seated-Row.gif,2a0c6f34-9cbd-4988-a416-14cf98639b80,3baa8ae6-c82b-47bf-b14c-928fa7aeafc2
Partner bench back extension,Exercise Ball Triceps Extension,0.4051,"The partner bench back extension is a clever way to target the glutes and spinal erector muscles. There are machines and angled benches that allow this exercise to be performed solo, but, lacking those, all you need is a bench and a workout partner. It is usually performed for high reps as a burnout or accessory movement for lower-body training.",Strength,Lower Back,triceps,Other,Beginner,,https://fitnessprogramer.com/wp-content/uploads/2021/08/Exercise-Ball-Supine-Triceps-Extension.gif,1b43b5ab-bde5-4ef1-85b6-52028d5c78e8,f7741646-5f3f-4da4-b335-50cdc187bb19
Rack Pull - Gethin Variation,Front Rack PVC Stretch,0.2963,"The rack pull is a variation of the deadlift performed from an elevated height, either using boxes, safety pins, or the safeties in a squat rack. It targets all the same muscles as the deadlift, including the glutes, hamstrings, upper back, lower back, and grip. It can e used to strengthen deadlift lockout, but also as a deadlift alternative for people who can’t deadlift from the floor without pain.",Strength,Lower Back,shoulders,Other,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2023/06/PVC-Front-Rack-Stretch.gif,2307ae61-105d-40be-9fcf-1d55870786c5,6695b936-2eaf-42ae-a5a5-b3184be4ece9
Hex Bar Deadlift - Gethin Variation,Trap Bar Deadlift,0.5119,"The hex bar deadlift is a variety of deadlift performed in a hexagonal barbell also known as a trap bar. The bar is held with a parallel (palms in) grip outside of the legs. It is biomechanically different from a barbell deadlift in that it lines up with a lifter’s center of gravity, rather than placing it in front of their body. The trap bar deadlift can be trained in traditional strength and muscle-focused rep range, or for higher reps. It activates all of the same muscle groups as conventional or sumo deadlifts, including the glutes, quads, hamstring, lower back, lats, upper back, and grip.",Strength,Lower Back,leg,Other,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/06/Trap-Bar-Deadlift.gif,13ad3eb3-020a-4624-bcba-46a11c28460a,66700117-6bbe-4be3-8787-6c8b8b22bef3
ACFT Low-handle trap bar deadlift,Trap Bar Deadlift,0.6578,"The low-handle trap bar deadlift is a variety of deadlift performed in a hexagonal barbell also known as a trap bar. This specific exercise is part of the new Army Combat Fitness Test or ACFT. The bar is held with a parallel (palms in) grip outside of the legs. It is biomechanically different from a barbell deadlift in that it lines up with a lifter's center of gravity, rather than placing the weight in front of their body. It activates all of the same muscle groups as conventional or sumo deadlifts, including the glutes, quads, hamstrings, lower back, lats, upper back, and grip.",Strength,Lower Back,leg,Other,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/06/Trap-Bar-Deadlift.gif,62664e76-cf13-419a-bf78-19916bd61f72,66700117-6bbe-4be3-8787-6c8b8b22bef3
Neutral-grip lat pull-down,Double Cable Neutral Grip Lat Pulldown On Floor,0.6698,"The neutral-grip lat pull-down is a variation on the lat pull-down that uses a handle with a neutral (palms facing in) grip. This arrangement helps to build lat width and target the upper lats. This movement is usually performed for moderate to high reps, such as 8-12 per set or higher, as part of an upper-body or back-focused workout.",Strength,Lower Back,back,Cable,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/09/Double-Cable-Neutral-Grip-Lat-Pulldown-On-Floor.gif,d8cd4887-719f-42a0-86a8-31ac01ce35a2,4d4c75cb-0c3f-4407-995f-a8b88f44d375
Seated cable deadlift,Lever Deadlift,0.5646,"The seated cable deadlift is a version of the deadlift or hip hinge movement that is performed on a seated cable row machine. Similar to a stiff-legged deadlift or 45-degree back extension, it targets the muscles of the lower back, as well as the glutes and upper back to a lesser degree. It is usually utilized in higher rep ranges, at least 8-12 reps per set, on a back-focused muscle-building day, or as a deadlift accessory lift to strengthen the lower back.",Strength,Lower Back,leg,Cable,Intermediate,,https://fitnessprogramer.com/wp-content/uploads/2021/05/Lever-Deadlift.gif,dfd0473e-2c6f-404b-957e-1df6e083e449,6eeb5fb7-6217-40cb-8f1c-f7fddbb749b6
